Polygon,Name,Street Address,Street Address2,City,State,Zip code,Roof Area (Sq. Ft),Occupancy Type,Construction Type,Roof Type,Roof Construction,Roof Material,Normal Population,Sprinklered,Stand Pipe,Fire Alarm,Hours of Operation,Owner Contact,Owner Phone,Notes,Storey Above,Storey Below
,King Elementary School,1108 W Fairview AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107280005,U116",,
,Sagamore Publishing,1807 N Federal DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106401009",,
,"C-7 Parking structure, student staff",812 S Fifth ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000097,CNU",,
,Sherman Hall,909 S Fifth ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000291,CNU",,
,International Studies,910 S Fifth ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000369,CNU",,
,912 S Fifth,912 S Fifth ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000250,CNU",,
,Hopkins Hall,1208 S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000084,CNU",,
,Bousfield Residence Hall,1214 S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001266,CNU",,
,State Regional Office Building,2125 S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000282,CNU",,
,"Credit Union Building, Uof I Employees",2201 S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000280,CNU",,
,2321 S. First,2321 S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000569,CNU",,
,Radio transmitter station,2520 S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000122,CCU",,
,Cruse farm large barn,2921 S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001046,CCU",,
,Cruse farm masonry garage,2921 S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001047,CCU",,
,Crop Sciences Research Laboratory,4202 S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001463,URU",,
,Pig nursery north, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000803,CNU",,
,"Animal husbandry swine barns ,hedden", S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000804,CNU",,
,Animal husbandry poultry barn, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000805,CNU",,
,Farrowing building-swine research center, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000806,CNU",,
,Sow feeding building-swine research bg, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000807,CNU",,
,Feed and vitamin mixing barn, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000808,CNU",,
,Pig nursery south, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000813,CNU",,
,Swine barn, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000814,CNU",,
,Swine research center, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000817,CNU",,
,Swine Research Center Nursery, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000825,CNU",,
,Swine finishing facility-swine research, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000827,CNU",,
,Vet research farm cattle confinement, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001011,CNU",,
,Vet research hay barn, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001012,CNU",,
,Swine research center generator bld, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001029,CNU",,
,Swine research center headquarters bldg, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001030,CNU",,
,Swine research center feed center, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001031,CNU",,
,Swine research center isolation bldg, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001032,CNU",,
,Swine research center nursey, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001033,CNU",,
,Swine research center growing building 1, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001034,CNU",,
,Swine research center growing builder 2, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001035,CNU",,
,Swine research center finishing bld 1, S First ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001036,CNU",,
,Trinity Lutheran Church,701 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121101001,FPP",,
,Parkside Apartments,1107 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126002",,
,Parkside Apartments,1201 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126002A",,
,Parkside Apartments,1203 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126002B",,
,Parkside Apartments,1207 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932112126002D",,
,Parkside Apartments,1209 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126002E",,
,Alternate Vapor Company,1307 E Florida AVE,B,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126039B",,
,Papa John's #3603,1307 E Florida AVE,C,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126039,FPP",,
,Bradley Learning Center,1311 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126029,FPP",,
,Pace Inc,1317 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126032HH",,
,Tennyson Courtyard,1701 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014",,
,Tennyson Courtyard,1703 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014A",,
,Tennyson Courtyard,1705 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014B",,
,Tennyson Courtyard,1707 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014C",,
,Tennyson Courtyard,1709 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014D",,
,Tennyson Courtyard,1711 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014E",,
,Tennyson Courtyard,1713 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014F",,
,Tennyson Courtyard,1715 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014G",,
,Tennyson Courtyard,1719 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014I",,
,Tennyson Courtyard,1721 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014J",,
,Tennyson Courtyard,1723 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201014K",,
,Urbana School Dist #116,1801 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121200013",,
,CTC Properties The Pointe at U of I,1505/07 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013D",,
,CTC Properties The Pointe at U of I,1509/11 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013A",,
,CTC Properties The Pointe at U of I,1513/15 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013B",,
,CTC Properties The Pointe at U of I,1517/19 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013C",,
,CTC Properties The Pointe at U of I,1603/05 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013E",,
,CTC Properties The Pointe at U of I,1607/09 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013F",,
,CTC Properties The Pointe at U of I,1611/13 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013G",,
,CTC Properties The  Pointe at U of I,1615/17 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013H",,
,CTC Properties The Pointe at U of I,1619/21 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013I",,
,CTC Properties The Pointe at U of I,1623/25 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013J",,
,CTC Properties The Pointe at U of I,1627/29 E Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201013K",,
,Presidents house,711 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000100,URU",,
,Plant Clinic,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000865,URU",,
,Swine finishing building a,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000866,URU",,
,Swine finishing building b,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000867,URU",,
,Cage layer house,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000868,URU",,
,Animal husbandry poultry breeding plant,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000871,URU",,
,Sheet metal poultry shed,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000873,URU",,
,Aluminum poultry shed,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000876,URU",,
,Poultry research laying facility,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000877,URU",,
,Horticulture field lab garage,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000878,URU",,
,Horticulture field lab food storage shed,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000879,URU",,
,Canine unit,1200 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000880,URU",,
,Eichelberger Softball Field,1201 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000560,URU",,
,Eichelberger Field Locker Room,1201 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001270,URU",,
,Rabbit shelter,1220 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000864,URU",,
,Brooding and rearing house,1220 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000869,URU",,
,Dog metabolism unit,1220 W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000872,URU",,
,Animal husbandry poultry plant, W Florida AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000874,URU",,
,C - Pollce Training Instiute,1004 S Fourth ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000358,CNU",,
,Gregory Towers,1107 S Fourth ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000532,CNU",,
,Lundgren hall,1201 S Fourth ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000086,CNU",,
